Lead ID,Created At,Product Type,Channel,Device,Partner,City,Insurance Company,Payment Type,Minutes Since Abandonment,Days To Policy Expiry,Price,Discount Percent,Has Previous Purchase,Visited Offer Page,Incoming Call Last 24h,Sessions Last 7d,Offer Views Last 7d,Price Comparisons Last 7d,Days Since Last Visit,Expected Margin,Completed Purchase
L124545,2026-04-25 11:21:00,thirdparty,Paid,mobile,direct,Qom,Pasargad,bnpl,38,42,9330000.0,2.1,0,0,0,3,0,2,1.6,251900.0,0
L116070,2026-08-19 03:12:00,thirdparty,Referral,mobile,direct,Tehran,Alborz,cash,56,-3,6120000.0,9.5,0,0,0,2,0,0,13.7,159100.0,0
L149866,2026-07-31 23:22:00,thirdparty,SEO,mobile,shoraka,Isfahan,Iran,cash,71,9,8750000.0,3.9,0,1,0,4,1,2,11.4,227500.0,0
L148767,2026-06-05 17:12:00,thirdparty,Paid,mobile,shoraka,Tabriz,Iran,bnpl,70,-17,4350000.0,9.6,0,0,0,1,0,1,4.4,104400.0,0
L128727,2026-04-11 06:26:00,thirdparty,SEO,desktop,direct,Mashhad,Iran,cash,109,-12,6430000.0,2.6,0,0,0,5,1,2,6.5,167200.0,0
L149880,2026-04-13 05:05:00,carbody,Paid,desktop,direct,Tehran,Saman,bnpl,174,14,23980000.0,9.3,1,0,0,3,1,0,4.4,959200.0,0
L146370,2026-08-22 04:39:00,carbody,SEO,mobile,shoraka,Shiraz,Dana,cash,48,52,17560000.0,4.2,0,0,0,3,1,4,10.5,667300.0,0
L147763,2026-04-05 10:45:00,thirdparty,SEO,mobile,direct,Other,Asia,installment,59,-7,7980000.0,1.8,0,1,0,2,3,1,15.2,207500.0,0
L132158,2026-05-20 03:58:00,carbody,SEO,mobile,direct,Other,Parsian,cash,45,5,33700000.0,0.5,0,1,0,4,0,3,14.1,1280600.0,0
L136571,2026-06-14 17:55:00,thirdparty,SEO,desktop,direct,Mashhad,Iran,cash,86,8,11380000.0,0.2,0,1,0,5,2,1,9.4,295900.0,0
L101001,2026-04-27 20:53:00,carbody,Paid,mobile,direct,Isfahan,Pasargad,installment,156,31,19300000.0,7.6,1,0,0,2,1,0,3.3,791300.0,0
L131088,2026-07-14 08:31:00,thirdparty,SEO,mobile,direct,Shiraz,Alborz,cash,34,10,5630000.0,0.0,0,0,0,1,0,0,4.6,146400.0,0
L148019,2026-05-23 21:02:00,thirdparty,Paid,mobile,other_partner,Mashhad,Iran,cash,139,19,9800000.0,12.9,1,0,0,7,2,1,0.6,254800.0,0
L104891,2026-06-13 20:41:00,thirdparty,Referral,mobile,direct,Tehran,Asia,cash,103,0,6120000.0,6.6,0,1,1,7,0,1,2.9,159100.0,0
L122620,2026-08-03 16:28:00,thirdparty,SEO,mobile,direct,Tabriz,Saman,installment,201,11,7080000.0,1.1,0,1,0,1,2,1,6.1,212400.0,0
L111904,2026-06-28 18:37:00,thirdparty,Paid,desktop,direct,Tehran,Alborz,cash,66,14,7460000.0,8.4,0,0,0,2,0,1,2.4,194000.0,0
L146784,2026-04-10 17:29:00,thirdparty,Paid,mobile,shoraka,Mashhad,Dana,bnpl,35,8,5070000.0,17.2,0,1,0,5,4,0,33.6,121700.0,0
L106395,2026-04-27 00:08:00,thirdparty,SEO,mobile,direct,Ahvaz,Dana,cash,102,24,8260000.0,3.1,0,1,0,4,1,2,8.9,214800.0,0
L123784,2026-07-07 18:25:00,thirdparty,SEO,mobile,direct,Tabriz,Dana,cash,110,39,7540000.0,11.3,1,0,0,2,0,0,22.5,196000.0,0
L133201,2026-07-16 15:10:00,thirdparty,Paid,mobile,shoraka,Isfahan,Alborz,cash,127,10,6890000.0,8.1,0,1,0,4,3,0,3.9,179100.0,0
L137878,2026-06-08 17:11:00,thirdparty,SEO,mobile,other_partner,Ahvaz,Saman,installment,42,24,6390000.0,8.1,0,1,0,1,5,3,3.8,191700.0,0
L131299,2026-05-06 04:34:00,thirdparty,Paid,mobile,direct,Tehran,Dana,installment,145,22,9470000.0,10.3,1,1,0,6,2,0,5.4,246200.0,0
L121813,2026-06-17 12:05:00,thirdparty,Referral,desktop,direct,Karaj,Iran,installment,74,10,7120000.0,4.9,0,1,0,4,4,2,8.7,185100.0,0
L132911,2026-07-21 04:32:00,carbody,SEO,desktop,direct,,Saman,cash,96,36,21910000.0,3.2,0,1,0,2,1,0,4.9,920200.0,0
L129098,2026-08-06 19:16:00,thirdparty,SEO,mobile,direct,Other,Parsian,installment,78,9,5400000.0,10.1,0,1,0,2,5,0,10.1,140400.0,0
L114408,2026-05-29 18:57:00,thirdparty,Referral,mobile,direct,Mashhad,Iran,installment,176,27,5030000.0,5.7,0,0,0,2,1,2,3.6,130800.0,0
L122869,2026-06-20 22:33:00,thirdparty,Paid,mobile,shoraka,Rasht,Asia,cash,18,-13,10760000.0,9.0,0,1,0,4,3,0,5.3,279800.0,0
L121727,2026-06-24 03:17:00,thirdparty,SEO,mobile,autoabzar,Other,Asia,installment,12,29,6700000.0,4.3,1,1,0,5,4,2,5.7,174200.0,0
L117228,2026-05-20 09:47:00,carbody,Paid,mobile,direct,Other,Saman,cash,107,16,31830000.0,7.0,0,1,0,2,1,1,19.1,1336900.0,0
L139881,2026-04-15 21:55:00,carbody,SEO,desktop,shoraka,Tehran,Asia,cash,64,11,19290000.0,4.3,0,1,0,6,3,1,3.2,733000.0,0
L122487,2026-04-02 19:08:00,thirdparty,Paid,mobile,direct,Tabriz,Dana,cash,14,7,4940000.0,10.7,0,0,0,2,2,0,2.8,128400.0,0
L107972,2026-07-15 11:48:00,carbody,SEO,mobile,autoabzar,Shiraz,Iran,cash,68,23,17950000.0,8.1,0,1,0,6,1,2,2.6,682100.0,1
L149507,2026-07-15 20:11:00,thirdparty,Paid,mobile,autoabzar,Isfahan,Iran,bnpl,81,4,8750000.0,15.8,0,1,0,5,4,0,1.9,210000.0,0
L139228,2026-05-14 16:29:00,thirdparty,Paid,desktop,other_partner,Isfahan,Saman,cash,157,5,9500000.0,11.4,0,1,0,3,4,0,11.3,285000.0,0
L123585,2026-05-27 16:11:00,thirdparty,SEO,desktop,direct,Tabriz,Iran,cash,131,0,8300000.0,8.3,1,1,0,4,2,1,4.5,215800.0,1
L135800,2026-05-31 16:53:00,thirdparty,Paid,mobile,direct,Tehran,Alborz,cash,135,23,6810000.0,12.5,0,1,0,6,1,2,12.8,177100.0,0
L114022,2026-08-08 03:27:00,thirdparty,Paid,mobile,shoraka,Qom,Asia,cash,102,19,7600000.0,9.2,1,1,0,5,6,2,4.1,197600.0,0
L119659,2026-06-29 01:22:00,thirdparty,Referral,desktop,direct,Tehran,Iran,cash,26,18,5390000.0,11.1,1,1,0,7,1,0,0.9,140100.0,0
L141030,2026-08-23 16:10:00,thirdparty,SEO,mobile,shoraka,Tehran,Asia,cash,84,1,6190000.0,4.7,0,1,0,3,0,0,4.3,160900.0,0
L137470,2026-07-29 06:49:00,thirdparty,CRM,mobile,direct,Tehran,Alborz,cash,78,10,9210000.0,6.3,1,0,0,2,1,2,0.6,239500.0,0
L148671,2026-06-14 17:07:00,carbody,SEO,desktop,direct,Other,Iran,cash,141,16,15660000.0,1.7,0,1,0,3,1,1,18.3,595100.0,1
L106168,2026-06-04 07:27:00,thirdparty,SEO,mobile,shoraka,Mashhad,Parsian,installment,101,22,4970000.0,1.7,1,1,0,6,3,2,4.4,129200.0,0
L116747,2026-05-05 16:58:00,thirdparty,SEO,desktop,direct,Other,Saman,cash,29,-6,10980000.0,0.0,0,1,0,1,2,2,0.1,329400.0,0
L115968,2026-04-03 13:22:00,thirdparty,SEO,mobile,autoabzar,Tehran,Saman,cash,115,6,8940000.0,6.3,0,1,0,2,2,2,11.8,268200.0,0
L103743,2026-07-31 01:03:00,carbody,Referral,mobile,direct,Shiraz,Pasargad,cash,16,26,19220000.0,4.6,0,1,0,6,2,1,9.7,788000.0,0
L121454,2026-06-23 03:57:00,thirdparty,SEO,desktop,direct,Other,Parsian,cash,87,0,4780000.0,1.1,0,1,0,1,4,3,10.6,124300.0,1
L102199,2026-08-25 07:09:00,carbody,SEO,mobile,direct,Karaj,Dana,installment,36,44,13610000.0,8.4,1,1,0,8,1,2,1.1,517200.0,0
L119379,2026-07-02 23:51:00,thirdparty,CRM,mobile,direct,Rasht,Saman,cash,107,-5,8670000.0,9.0,0,0,0,2,0,1,19.8,260100.0,0
L124860,2026-04-14 04:19:00,thirdparty,SEO,mobile,shoraka,Karaj,Pasargad,bnpl,205,2,10180000.0,4.2,0,1,0,2,1,1,27.2,274900.0,0
L135636,2026-05-07 21:06:00,thirdparty,CRM,mobile,direct,Tehran,Asia,cash,41,20,6310000.0,6.9,1,1,0,5,0,0,5.7,164100.0,0
L131762,2026-05-18 04:45:00,thirdparty,SEO,desktop,direct,Mashhad,Saman,bnpl,109,34,5040000.0,7.0,0,1,0,3,1,0,21.1,141100.0,0
L109765,2026-05-30 22:57:00,thirdparty,SEO,mobile,direct,Shiraz,Iran,bnpl,137,-2,6060000.0,10.1,0,1,0,2,3,2,8.3,145400.0,0
L138932,2026-04-17 09:50:00,thirdparty,Paid,mobile,shoraka,Tabriz,Dana,cash,154,-18,6930000.0,8.1,0,1,0,5,2,2,1.7,180200.0,0
L110063,2026-05-29 11:02:00,thirdparty,Referral,mobile,shoraka,Tehran,Alborz,cash,78,12,12380000.0,2.8,0,1,0,4,3,1,11.1,321900.0,0
L126388,2026-07-06 13:00:00,thirdparty,Paid,mobile,direct,Shiraz,Parsian,installment,27,30,6480000.0,6.7,0,1,0,5,3,1,2.0,168500.0,0
L104755,2026-05-04 10:43:00,thirdparty,SEO,desktop,direct,Shiraz,Saman,bnpl,14,29,6860000.0,7.1,0,0,0,4,1,1,0.8,192100.0,0
L123952,2026-07-06 00:02:00,carbody,Referral,mobile,direct,Mashhad,Asia,cash,50,18,15780000.0,7.0,0,0,1,3,0,3,9.6,599600.0,0
L113445,2026-07-10 17:41:00,thirdparty,Paid,mobile,direct,Tehran,Iran,installment,118,13,10160000.0,3.9,0,0,1,1,1,0,10.3,264200.0,0
L119576,2026-06-16 16:01:00,carbody,Paid,desktop,direct,Ahvaz,Iran,installment,82,44,27210000.0,10.6,0,1,0,7,4,2,8.8,1034000.0,0
L138960,2026-04-07 08:58:00,carbody,SEO,desktop,direct,Tehran,Iran,cash,151,6,25610000.0,5.4,1,1,0,3,3,2,0.5,973200.0,0
L134270,2026-05-25 00:52:00,thirdparty,Paid,mobile,direct,Isfahan,Dana,cash,126,-8,8910000.0,8.1,1,1,0,4,3,0,4.9,231700.0,0
L101375,2026-05-18 05:48:00,thirdparty,Referral,mobile,direct,Tehran,Dana,bnpl,136,23,7180000.0,0.0,0,1,0,2,4,1,0.2,172300.0,0
L124344,2026-04-24 21:27:00,carbody,SEO,mobile,autoabzar,Tehran,Pasargad,cash,74,4,13740000.0,8.0,0,1,0,2,4,0,17.7,563300.0,0
L144699,2026-06-11 13:13:00,carbody,Paid,mobile,direct,Shiraz,Dana,cash,110,18,15690000.0,5.2,1,0,0,6,3,2,15.9,596200.0,0
L100317,2026-04-17 16:06:00,thirdparty,SEO,desktop,direct,Qom,Parsian,cash,50,39,6180000.0,4.9,1,1,0,5,3,0,1.5,160700.0,0
L137537,2026-06-26 14:50:00,thirdparty,CRM,mobile,direct,Tehran,Parsian,cash,91,20,6290000.0,4.0,0,1,0,4,2,2,3.2,163500.0,0
L121731,2026-08-26 05:29:00,thirdparty,SEO,mobile,direct,Other,Dana,installment,69,22,11600000.0,5.1,0,1,0,4,3,3,27.3,301600.0,1
L122665,2026-07-07 16:45:00,thirdparty,SEO,mobile,direct,Other,Iran,installment,33,4,3970000.0,1.6,0,0,1,2,2,1,0.5,103200.0,0
L143090,2026-08-02 02:16:00,thirdparty,SEO,desktop,shoraka,Tehran,Alborz,installment,164,20,5150000.0,5.1,0,1,0,6,1,2,20.4,133900.0,0
L107910,2026-06-23 01:57:00,thirdparty,Referral,mobile,other_partner,Other,Pasargad,installment,102,12,7670000.0,4.6,0,0,1,3,1,0,10.0,222400.0,0
L136879,2026-04-14 09:39:00,carbody,SEO,mobile,direct,Tehran,Pasargad,installment,52,21,20810000.0,6.0,0,1,0,2,2,2,5.4,853200.0,0
L124360,2026-08-17 20:09:00,carbody,CRM,mobile,direct,Karaj,Saman,bnpl,268,9,19060000.0,6.0,1,0,1,5,0,1,3.7,762400.0,0
L108201,2026-06-15 05:21:00,thirdparty,Paid,desktop,direct,Other,Iran,cash,84,16,6150000.0,9.5,0,1,0,5,0,1,11.9,159900.0,0
L102379,2026-06-21 17:28:00,carbody,CRM,mobile,direct,Qom,Saman,installment,100,19,21600000.0,9.1,0,1,0,8,1,2,3.6,907200.0,1
L133939,2026-04-18 05:24:00,thirdparty,Paid,mobile,direct,Other,Iran,cash,62,2,7470000.0,5.0,0,1,0,2,2,2,11.2,194200.0,0
L127654,2026-04-17 04:02:00,carbody,SEO,mobile,direct,Qom,Dana,installment,76,16,24640000.0,4.3,0,0,0,3,1,5,0.1,936300.0,0
L134253,2026-07-26 05:24:00,thirdparty,SEO,mobile,direct,Tehran,Iran,cash,96,13,7780000.0,7.3,0,1,0,6,3,0,1.0,202300.0,0
L111502,2026-05-18 14:12:00,carbody,Paid,mobile,direct,Isfahan,Asia,bnpl,110,4,18670000.0,13.1,0,0,0,5,1,1,4.1,672100.0,0
L111175,2026-05-02 02:30:00,carbody,CRM,mobile,autoabzar,Shiraz,Pasargad,cash,118,28,14390000.0,6.8,0,0,0,3,2,0,2.6,590000.0,0
L133524,2026-04-02 13:57:00,thirdparty,SEO,mobile,direct,Tehran,Dana,cash,143,13,9200000.0,3.9,0,0,0,2,0,0,9.9,239200.0,0
L140338,2026-05-27 00:41:00,thirdparty,SEO,mobile,direct,Rasht,Asia,cash,105,16,6640000.0,4.9,1,1,0,4,3,1,1.2,172600.0,0
L115227,2026-05-03 13:43:00,thirdparty,Paid,mobile,direct,Ahvaz,Pasargad,cash,147,18,6480000.0,6.7,0,0,0,2,2,1,1.4,187900.0,0
L136384,2026-05-11 01:00:00,thirdparty,Paid,desktop,direct,Other,Alborz,cash,129,8,7170000.0,1.3,0,0,0,2,1,2,8.4,186400.0,0
L106602,2026-08-05 03:43:00,thirdparty,SEO,desktop,autoabzar,Tehran,Dana,installment,38,3,9300000.0,2.6,0,1,0,1,1,0,6.2,241800.0,0
L141511,2026-05-13 18:54:00,thirdparty,Paid,desktop,direct,Shiraz,Dana,bnpl,60,19,8200000.0,,0,1,0,3,2,1,11.3,196800.0,0
L142293,2026-05-10 11:01:00,thirdparty,SEO,mobile,direct,Shiraz,Pasargad,installment,16,1,6280000.0,3.5,0,1,0,2,2,0,6.1,182100.0,0
L100667,2026-07-12 20:11:00,thirdparty,SEO,mobile,shoraka,Other,Dana,cash,179,36,6280000.0,2.7,0,0,0,5,0,1,23.8,163300.0,0
L113357,2026-06-15 17:58:00,carbody,SEO,desktop,shoraka,Tehran,Parsian,cash,225,17,25040000.0,10.0,0,1,0,2,2,2,22.9,951500.0,1
L113473,2026-07-12 09:02:00,carbody,Paid,mobile,other_partner,Tehran,Dana,cash,33,23,14350000.0,5.6,0,1,0,6,2,0,4.4,545300.0,0
L113360,2026-05-06 06:14:00,thirdparty,Paid,desktop,direct,Tehran,Dana,bnpl,59,3,10000000.0,8.0,0,1,0,7,2,0,5.1,240000.0,0
L112600,2026-08-27 22:41:00,thirdparty,Paid,mobile,other_partner,Ahvaz,Iran,cash,62,3,9310000.0,1.4,0,1,0,1,2,0,4.6,242100.0,0
L130236,2026-06-13 19:51:00,thirdparty,Paid,desktop,direct,Other,Asia,cash,107,9,4920000.0,13.5,0,1,0,2,2,1,0.7,127900.0,0
L103753,2026-04-06 01:37:00,carbody,SEO,desktop,direct,Ahvaz,Saman,cash,153,29,20430000.0,2.6,0,0,0,2,1,0,8.6,858100.0,0
L146923,2026-06-25 07:51:00,carbody,Paid,mobile,direct,Mashhad,Asia,cash,58,32,23910000.0,2.5,0,1,0,3,3,1,6.5,908600.0,0
L115973,2026-07-30 06:45:00,thirdparty,CRM,desktop,shoraka,Isfahan,Iran,cash,41,13,7170000.0,4.1,0,1,0,1,2,1,18.2,186400.0,0
L149184,2026-06-19 23:24:00,carbody,Paid,mobile,direct,Tehran,Iran,cash,154,28,25350000.0,6.2,0,1,0,4,2,0,21.6,963300.0,0
L148119,2026-06-06 22:45:00,carbody,Referral,desktop,direct,Tabriz,Saman,cash,56,1,22080000.0,9.1,1,0,0,5,0,1,5.7,927400.0,0
L127533,2026-04-02 01:44:00,carbody,SEO,mobile,other_partner,Tehran,Dana,bnpl,71,4,22900000.0,10.5,0,1,0,5,4,1,0.2,824400.0,0
L108540,2026-06-28 17:28:00,thirdparty,Paid,mobile,direct,Tehran,Dana,cash,27,15,7740000.0,5.6,1,1,0,7,0,1,13.3,201200.0,0
L145375,2026-07-08 03:11:00,thirdparty,SEO,mobile,shoraka,Mashhad,Dana,installment,88,7,6550000.0,0.0,0,0,0,3,0,0,3.5,170300.0,0
L145998,2026-04-19 07:52:00,thirdparty,SEO,desktop,autoabzar,Tehran,Dana,installment,90,33,8320000.0,9.5,0,1,0,2,4,1,5.1,216300.0,0
L134592,2026-04-02 15:47:00,carbody,SEO,desktop,direct,Tabriz,Dana,cash,13,-1,24700000.0,3.1,1,1,0,5,2,1,1.6,938600.0,0
L107212,2026-08-17 01:40:00,thirdparty,Referral,mobile,other_partner,Karaj,Iran,installment,119,14,7370000.0,5.7,0,1,0,4,2,0,2.5,191600.0,0
L127042,2026-06-21 08:12:00,thirdparty,SEO,mobile,direct,Mashhad,Parsian,cash,20,-6,4880000.0,0.0,1,0,0,2,3,5,1.2,126900.0,0
L129086,2026-05-03 02:13:00,thirdparty,Referral,mobile,autoabzar,Qom,Iran,bnpl,295,17,9350000.0,6.4,1,1,0,8,3,0,4.8,224400.0,0
L100486,2026-07-01 14:56:00,thirdparty,Referral,mobile,direct,Isfahan,Dana,cash,43,3,,1.5,1,1,0,6,5,0,9.0,242300.0,1
L127170,2026-06-01 20:58:00,thirdparty,SEO,desktop,other_partner,Ahvaz,Iran,cash,162,14,7060000.0,4.4,0,0,0,2,2,0,3.9,183600.0,0
L140014,2026-08-02 18:55:00,thirdparty,Paid,desktop,direct,Other,Iran,installment,165,23,8410000.0,3.6,1,1,0,3,2,1,0.1,218700.0,0
L116170,2026-08-17 11:09:00,carbody,SEO,mobile,direct,Rasht,Dana,cash,87,14,19270000.0,0.8,0,1,0,7,1,3,8.5,732300.0,0
L107497,2026-05-20 21:01:00,thirdparty,SEO,mobile,other_partner,Shiraz,Parsian,cash,79,16,7470000.0,4.6,1,1,0,6,4,3,8.7,194200.0,0
L145288,2026-04-15 02:59:00,thirdparty,Paid,mobile,direct,Ahvaz,Parsian,cash,51,-6,5540000.0,5.0,1,1,0,5,3,1,10.1,144000.0,0
L133667,2026-06-14 13:05:00,carbody,Paid,mobile,other_partner,Qom,Iran,bnpl,188,8,20280000.0,7.9,0,0,0,4,1,2,4.1,730100.0,0
L134186,2026-08-16 11:59:00,carbody,CRM,mobile,direct,Isfahan,Saman,cash,192,25,9640000.0,8.1,1,1,0,4,5,2,8.1,404900.0,0
L130015,2026-07-04 23:58:00,thirdparty,SEO,mobile,direct,Tabriz,Iran,installment,68,31,2180000.0,6.7,0,1,0,5,1,1,4.0,56700.0,0
L100096,2026-07-17 11:33:00,thirdparty,SEO,desktop,direct,Mashhad,Asia,installment,49,25,8690000.0,8.3,0,1,0,6,2,2,7.9,225900.0,0
L131127,2026-08-18 04:04:00,thirdparty,SEO,mobile,direct,Other,Pasargad,installment,55,20,5970000.0,1.7,0,1,0,1,2,1,4.7,173100.0,0
L105624,2026-06-15 08:02:00,thirdparty,Referral,desktop,shoraka,Tehran,Iran,installment,259,12,7150000.0,0.3,0,1,1,4,2,1,0.5,185900.0,0
L105145,2026-07-16 01:38:00,carbody,SEO,desktop,autoabzar,Other,Pasargad,installment,64,29,11510000.0,6.6,0,0,0,3,0,2,0.4,471900.0,0
L118441,2026-06-06 18:04:00,thirdparty,CRM,mobile,autoabzar,Tehran,Asia,bnpl,43,29,2330000.0,6.6,1,1,0,6,3,0,1.0,55900.0,1
L147413,2026-06-14 08:32:00,thirdparty,SEO,mobile,direct,Ahvaz,Dana,bnpl,146,11,7540000.0,7.1,0,0,0,3,0,1,16.2,181000.0,0
L122245,2026-05-28 06:48:00,thirdparty,Paid,mobile,direct,Tehran,Dana,cash,39,22,3160000.0,4.8,0,1,0,6,5,0,12.4,82200.0,1
L142248,2026-04-03 00:19:00,carbody,SEO,mobile,autoabzar,Qom,Asia,bnpl,35,14,25500000.0,5.1,0,1,0,6,4,2,24.5,918000.0,0
L111236,2026-07-11 06:47:00,carbody,Paid,mobile,other_partner,Isfahan,Saman,cash,88,8,26330000.0,9.9,0,1,0,5,2,0,4.5,1105900.0,0
L145418,2026-05-30 01:42:00,thirdparty,SEO,mobile,shoraka,,Iran,installment,148,-3,8190000.0,1.8,0,1,0,3,3,0,14.1,212900.0,0
L107267,2026-07-27 04:35:00,thirdparty,Paid,desktop,shoraka,Karaj,Saman,installment,168,18,7580000.0,12.0,0,1,0,3,3,0,18.6,227400.0,0
L124845,2026-06-09 09:31:00,thirdparty,SEO,desktop,autoabzar,Isfahan,Dana,cash,29,24,6060000.0,0.0,0,0,0,2,1,1,0.7,157600.0,1
L148999,2026-04-26 12:49:00,thirdparty,SEO,desktop,direct,Tehran,Alborz,cash,49,-14,8640000.0,10.9,0,0,0,1,1,0,6.5,224600.0,0
L137330,2026-05-13 02:06:00,carbody,SEO,mobile,direct,Other,Iran,installment,46,15,23370000.0,1.6,0,0,0,2,0,1,13.4,888100.0,0
L127323,2026-07-10 10:58:00,thirdparty,CRM,desktop,direct,Other,Asia,cash,61,9,5430000.0,5.1,1,1,0,4,6,0,6.2,141200.0,1
L103579,2026-07-25 19:45:00,thirdparty,Referral,desktop,autoabzar,Tehran,Dana,cash,33,6,9240000.0,6.8,0,1,0,3,4,1,60.0,240200.0,0
L113017,2026-04-01 13:27:00,thirdparty,SEO,mobile,direct,Isfahan,Parsian,cash,57,16,6590000.0,5.4,0,1,0,5,2,4,5.2,171300.0,0
L134820,2026-04-06 22:37:00,thirdparty,CRM,mobile,direct,Tehran,Parsian,bnpl,187,43,7660000.0,4.0,0,1,0,3,2,1,5.0,183800.0,0
L117264,2026-06-09 15:47:00,thirdparty,Paid,desktop,direct,Ahvaz,Alborz,cash,81,27,9450000.0,8.5,0,0,0,3,1,1,7.7,245700.0,0
L100842,2026-06-17 13:41:00,carbody,Paid,desktop,direct,Shiraz,Iran,installment,82,10,22660000.0,8.5,0,1,0,4,4,0,5.1,861100.0,0
L138705,2026-04-29 16:04:00,thirdparty,Paid,mobile,direct,Tehran,Pasargad,cash,37,9,8480000.0,7.3,1,1,0,2,1,0,2.8,245900.0,0
L138611,2026-04-28 14:02:00,thirdparty,Paid,mobile,autoabzar,Tabriz,Dana,bnpl,90,19,5750000.0,0.9,0,1,0,3,4,2,14.2,138000.0,0
L110889,2026-05-20 01:20:00,thirdparty,SEO,mobile,shoraka,Tehran,Asia,cash,172,5,9020000.0,8.4,0,1,0,3,5,3,4.9,234500.0,1
L105714,2026-04-12 03:27:00,thirdparty,CRM,mobile,direct,Tehran,Dana,cash,111,22,8480000.0,4.7,0,0,0,4,1,0,0.3,220500.0,0
L135785,2026-04-11 04:01:00,carbody,SEO,mobile,direct,Other,Iran,installment,109,10,19940000.0,2.3,1,1,0,4,3,1,7.3,757700.0,0
L123455,2026-05-04 20:20:00,carbody,SEO,mobile,shoraka,Mashhad,Asia,cash,81,-1,10820000.0,4.5,0,0,0,3,1,2,2.6,411200.0,0
L119346,2026-08-26 00:27:00,carbody,SEO,mobile,direct,Rasht,Asia,installment,73,31,15370000.0,8.2,0,1,0,2,1,1,1.9,584100.0,0
L139508,2026-04-16 11:45:00,thirdparty,CRM,desktop,direct,Other,Pasargad,cash,349,0,6430000.0,5.0,1,0,0,4,1,2,1.9,186500.0,0
L138533,2026-05-30 03:38:00,thirdparty,SEO,mobile,autoabzar,Tehran,Parsian,installment,145,18,8090000.0,4.8,0,0,0,3,0,0,1.3,210300.0,0
L109403,2026-08-04 16:33:00,thirdparty,SEO,mobile,shoraka,Isfahan,Asia,cash,59,-14,8870000.0,0.2,1,0,0,5,0,0,2.5,230600.0,0
L122147,2026-06-14 04:48:00,thirdparty,Paid,mobile,autoabzar,Tehran,Asia,cash,55,9,10340000.0,6.7,1,0,0,2,0,0,21.9,268800.0,0
L131798,2026-05-14 06:09:00,thirdparty,CRM,mobile,direct,Qom,Asia,installment,56,33,5960000.0,6.6,0,1,0,3,2,0,6.0,155000.0,0
L110957,2026-04-16 03:45:00,carbody,SEO,mobile,direct,Shiraz,Iran,cash,41,27,27400000.0,4.3,1,1,0,1,4,0,0.6,1041200.0,0
L136295,2026-08-12 22:39:00,thirdparty,Referral,mobile,direct,Other,Iran,bnpl,45,13,6220000.0,5.9,0,1,0,2,3,0,2.5,149300.0,0
L100339,2026-05-27 00:14:00,thirdparty,Paid,mobile,shoraka,Other,Saman,cash,210,8,3360000.0,8.3,0,1,0,3,5,2,1.1,100800.0,0
L100101,2026-07-30 04:01:00,thirdparty,SEO,desktop,direct,Qom,Iran,bnpl,222,-3,4750000.0,1.6,0,1,0,1,2,2,4.9,114000.0,0
L110372,2026-04-16 20:42:00,thirdparty,Paid,mobile,direct,Tehran,Alborz,installment,23,11,7190000.0,10.0,0,0,0,2,1,0,19.6,186900.0,0
L105939,2026-04-24 14:38:00,thirdparty,Paid,desktop,direct,Other,Iran,installment,81,20,8050000.0,9.4,0,0,0,2,1,0,6.4,209300.0,0
L147396,2026-07-18 12:31:00,thirdparty,SEO,desktop,shoraka,Other,Saman,cash,111,38,6960000.0,4.2,0,0,0,3,1,1,9.4,208800.0,0
L103321,2026-08-22 20:07:00,thirdparty,Paid,mobile,autoabzar,Isfahan,Iran,installment,41,15,9330000.0,8.2,1,1,0,5,3,2,6.6,242600.0,0
L130996,2026-08-02 19:20:00,carbody,SEO,mobile,autoabzar,Tehran,Parsian,installment,33,24,19160000.0,7.0,0,1,0,4,3,3,9.4,728100.0,0
L145522,2026-08-08 02:50:00,carbody,Referral,desktop,direct,Tehran,Asia,cash,41,19,23960000.0,9.8,1,1,0,3,3,2,13.4,910500.0,0
L148944,2026-04-02 13:37:00,thirdparty,CRM,mobile,direct,Shiraz,Asia,cash,208,-2,9820000.0,4.2,1,0,0,5,0,0,4.4,255300.0,0
L131439,2026-08-13 09:43:00,thirdparty,Paid,mobile,direct,Other,Parsian,cash,66,-6,8470000.0,6.3,0,1,0,2,2,0,3.2,220200.0,0
L114966,2026-04-15 18:11:00,thirdparty,CRM,mobile,direct,Rasht,Alborz,bnpl,89,21,8010000.0,0.0,0,1,0,7,6,0,0.7,192200.0,0
L134674,2026-06-07 12:44:00,thirdparty,CRM,mobile,direct,Tehran,Dana,cash,151,20,7040000.0,2.0,0,1,0,2,1,0,0.8,183000.0,0
L107203,2026-04-13 03:18:00,thirdparty,Paid,mobile,shoraka,Other,Iran,installment,105,13,8400000.0,8.2,0,1,0,3,4,1,4.9,218400.0,0
L101324,2026-08-08 05:13:00,thirdparty,SEO,mobile,direct,Mashhad,Saman,cash,49,0,6950000.0,0.8,1,1,0,6,2,2,0.8,208500.0,0
L100884,2026-05-20 08:21:00,thirdparty,Paid,desktop,direct,Tehran,Asia,bnpl,35,13,9020000.0,12.4,1,1,0,5,3,2,5.4,216500.0,0
L140579,2026-05-13 01:37:00,carbody,SEO,mobile,direct,Shiraz,Iran,installment,69,32,20600000.0,3.2,0,1,0,3,0,1,1.0,782800.0,0
